filename,label_text,label
KETI_SL_0000005429.AVI,해(연),501
KETI_SL_0000005846.AVI,해(연),501
KETI_SL_0000006268.AVI,해(연),501
KETI_SL_0000006687.AVI,해(연),501
KETI_SL_0000007107.AVI,해(연),501
KETI_SL_0000007526.AVI,해(연),501
KETI_SL_0000007945.AVI,해(연),501
KETI_SL_0000008364.AVI,해(연),501
KETI_SL_0000000402.AVI,함몰되다,500
KETI_SL_0000000821.AVI,함몰되다,500
KETI_SL_0000001238.AVI,함몰되다,500
KETI_SL_0000001657.AVI,함몰되다,500
KETI_SL_0000002014.AVI,함몰되다,500
KETI_SL_0000002433.AVI,함몰되다,500
KETI_SL_0000002915.AVI,함몰되다,500
KETI_SL_0000003334.AVI,함몰되다,500
KETI_SL_0000003743.AVI,함몰되다,500
KETI_SL_0000004161.AVI,함몰되다,500
KETI_SL_0000004590.AVI,함몰되다,500
KETI_SL_0000005009.AVI,함몰되다,500
KETI_SL_0000005428.AVI,함몰되다,500
KETI_SL_0000005845.AVI,함몰되다,500
KETI_SL_0000006267.AVI,함몰되다,500
KETI_SL_0000006686.AVI,함몰되다,500
KETI_SL_0000007106.AVI,함몰되다,500
KETI_SL_0000007525.AVI,함몰되다,500
KETI_SL_0000007944.AVI,함몰되다,500
KETI_SL_0000008363.AVI,함몰되다,500
KETI_SL_0000000401.AVI,할아버지,499
KETI_SL_0000000820.AVI,할아버지,499
KETI_SL_0000001237.AVI,할아버지,499
KETI_SL_0000001656.AVI,할아버지,499
KETI_SL_0000002013.AVI,할아버지,499
KETI_SL_0000002432.AVI,할아버지,499
KETI_SL_0000002914.AVI,할아버지,499
KETI_SL_0000003333.AVI,할아버지,499
KETI_SL_0000003742.AVI,할아버지,499
KETI_SL_0000004160.AVI,할아버지,499
KETI_SL_0000004589.AVI,할아버지,499
KETI_SL_0000005008.AVI,할아버지,499
KETI_SL_0000005427.AVI,할아버지,499
KETI_SL_0000005844.AVI,할아버지,499
KETI_SL_0000006266.AVI,할아버지,499
KETI_SL_0000006685.AVI,할아버지,499
KETI_SL_0000007105.AVI,할아버지,499
KETI_SL_0000007524.AVI,할아버지,499
KETI_SL_0000007943.AVI,할아버지,499
KETI_SL_0000008362.AVI,할아버지,499
KETI_SL_0000000400.AVI,할머니,497
KETI_SL_0000000819.AVI,할머니,497
KETI_SL_0000001236.AVI,할머니,497
KETI_SL_0000001655.AVI,할머니,497
KETI_SL_0000002012.AVI,할머니,497
KETI_SL_0000002431.AVI,할머니,497
KETI_SL_0000002913.AVI,할머니,497
KETI_SL_0000003332.AVI,할머니,497
KETI_SL_0000003741.AVI,할머니,497
KETI_SL_0000004159.AVI,할머니,497
KETI_SL_0000004588.AVI,할머니,497
KETI_SL_0000005007.AVI,할머니,497
KETI_SL_0000005426.AVI,할머니,497
KETI_SL_0000005843.AVI,할머니,497
KETI_SL_0000006265.AVI,할머니,497
KETI_SL_0000006684.AVI,할머니,497
KETI_SL_0000007104.AVI,할머니,497
KETI_SL_0000007523.AVI,할머니,497
KETI_SL_0000007942.AVI,할머니,497
KETI_SL_0000008361.AVI,할머니,497
KETI_SL_0000000399.AVI,학생,496
KETI_SL_0000000818.AVI,학생,496
KETI_SL_0000001235.AVI,학생,496
KETI_SL_0000001654.AVI,학생,496
KETI_SL_0000002009.AVI,학생,496
KETI_SL_0000002428.AVI,학생,496
KETI_SL_0000002912.AVI,학생,496
KETI_SL_0000003331.AVI,학생,496
KETI_SL_0000003740.AVI,학생,496
KETI_SL_0000004158.AVI,학생,496
KETI_SL_0000004587.AVI,학생,496
KETI_SL_0000005006.AVI,학생,496
KETI_SL_0000005425.AVI,학생,496
KETI_SL_0000005842.AVI,학생,496
KETI_SL_0000006264.AVI,학생,496
KETI_SL_0000006683.AVI,학생,496
KETI_SL_0000007103.AVI,학생,496
KETI_SL_0000007522.AVI,학생,496
KETI_SL_0000007941.AVI,학생,496
KETI_SL_0000008360.AVI,학생,496
KETI_SL_0000000398.AVI,학교,495
KETI_SL_0000000817.AVI,학교,495
KETI_SL_0000001234.AVI,학교,495
KETI_SL_0000001653.AVI,학교,495
KETI_SL_0000002008.AVI,학교,495
KETI_SL_0000002427.AVI,학교,495
KETI_SL_0000002911.AVI,학교,495
KETI_SL_0000003330.AVI,학교,495
KETI_SL_0000003739.AVI,학교,495
KETI_SL_0000004157.AVI,학교,495
KETI_SL_0000004586.AVI,학교,495
KETI_SL_0000005005.AVI,학교,495
KETI_SL_0000005424.AVI,학교,495
KETI_SL_0000005841.AVI,학교,495
KETI_SL_0000006263.AVI,학교,495
KETI_SL_0000006682.AVI,학교,495
KETI_SL_0000007102.AVI,학교,495
KETI_SL_0000007521.AVI,학교,495
KETI_SL_0000007940.AVI,학교,495
KETI_SL_0000008359.AVI,학교,495
KETI_SL_0000000379.AVI,피나다,494
KETI_SL_0000000798.AVI,피나다,494
KETI_SL_0000001233.AVI,피나다,494
KETI_SL_0000001652.AVI,피나다,494
KETI_SL_0000002007.AVI,피나다,494
KETI_SL_0000002426.AVI,피나다,494
KETI_SL_0000002892.AVI,피나다,494
KETI_SL_0000003311.AVI,피나다,494
KETI_SL_0000003771.AVI,피나다,494
KETI_SL_0000004190.AVI,피나다,494
KETI_SL_0000004567.AVI,피나다,494
KETI_SL_0000004986.AVI,피나다,494
KETI_SL_0000005405.AVI,피나다,494
KETI_SL_0000005822.AVI,피나다,494
KETI_SL_0000006244.AVI,피나다,494
KETI_SL_0000006663.AVI,피나다,494
KETI_SL_0000007082.AVI,피나다,494
KETI_SL_0000007501.AVI,피나다,494
KETI_SL_0000007939.AVI,피나다,494
KETI_SL_0000008358.AVI,피나다,494
KETI_SL_0000000397.AVI,폭행,493
KETI_SL_0000000816.AVI,폭행,493
KETI_SL_0000001232.AVI,폭행,493
KETI_SL_0000001651.AVI,폭행,493
KETI_SL_0000002006.AVI,폭행,493
KETI_SL_0000002425.AVI,폭행,493
KETI_SL_0000002910.AVI,폭행,493
KETI_SL_0000003329.AVI,폭행,493
KETI_SL_0000003738.AVI,폭행,493
KETI_SL_0000004156.AVI,폭행,493
KETI_SL_0000004585.AVI,폭행,493
KETI_SL_0000005004.AVI,폭행,493
KETI_SL_0000005423.AVI,폭행,493
KETI_SL_0000005840.AVI,폭행,493
KETI_SL_0000006262.AVI,폭행,493
KETI_SL_0000006681.AVI,폭행,493
KETI_SL_0000007101.AVI,폭행,493
KETI_SL_0000007520.AVI,폭행,493
KETI_SL_0000007938.AVI,폭행,493
KETI_SL_0000008357.AVI,폭행,493
KETI_SL_0000000395.AVI,폭탄,491
KETI_SL_0000000814.AVI,폭탄,491
KETI_SL_0000001231.AVI,폭탄,491
KETI_SL_0000001650.AVI,폭탄,491
KETI_SL_0000002005.AVI,폭탄,491
KETI_SL_0000002424.AVI,폭탄,491
KETI_SL_0000002908.AVI,폭탄,491
KETI_SL_0000003327.AVI,폭탄,491
KETI_SL_0000003736.AVI,폭탄,491
KETI_SL_0000004154.AVI,폭탄,491
KETI_SL_0000004583.AVI,폭탄,491
KETI_SL_0000005002.AVI,폭탄,491
KETI_SL_0000005421.AVI,폭탄,491
KETI_SL_0000005838.AVI,폭탄,491
KETI_SL_0000006260.AVI,폭탄,491
KETI_SL_0000006679.AVI,폭탄,491
KETI_SL_0000007099.AVI,폭탄,491
KETI_SL_0000007518.AVI,폭탄,491
KETI_SL_0000007937.AVI,폭탄,491
KETI_SL_0000008356.AVI,폭탄,491
KETI_SL_0000000396.AVI,폭우,490
KETI_SL_0000000815.AVI,폭우,490
KETI_SL_0000001230.AVI,폭우,490
KETI_SL_0000001649.AVI,폭우,490
KETI_SL_0000002004.AVI,폭우,490
KETI_SL_0000002423.AVI,폭우,490
KETI_SL_0000002909.AVI,폭우,490
KETI_SL_0000003328.AVI,폭우,490
KETI_SL_0000003737.AVI,폭우,490
KETI_SL_0000004155.AVI,폭우,490
KETI_SL_0000004584.AVI,폭우,490
KETI_SL_0000005003.AVI,폭우,490
KETI_SL_0000005422.AVI,폭우,490
KETI_SL_0000005839.AVI,폭우,490
KETI_SL_0000006261.AVI,폭우,490
KETI_SL_0000006680.AVI,폭우,490
KETI_SL_0000007100.AVI,폭우,490
KETI_SL_0000007519.AVI,폭우,490
KETI_SL_0000007936.AVI,폭우,490
KETI_SL_0000008355.AVI,폭우,490
KETI_SL_0000000394.AVI,폭발,489
KETI_SL_0000000813.AVI,폭발,489
KETI_SL_0000001229.AVI,폭발,489
KETI_SL_0000001648.AVI,폭발,489
KETI_SL_0000002003.AVI,폭발,489
KETI_SL_0000002422.AVI,폭발,489
KETI_SL_0000002907.AVI,폭발,489
KETI_SL_0000003326.AVI,폭발,489
KETI_SL_0000003735.AVI,폭발,489
KETI_SL_0000004153.AVI,폭발,489
KETI_SL_0000004582.AVI,폭발,489
KETI_SL_0000005001.AVI,폭발,489
KETI_SL_0000005420.AVI,폭발,489
KETI_SL_0000005837.AVI,폭발,489
KETI_SL_0000006259.AVI,폭발,489
KETI_SL_0000006678.AVI,폭발,489
KETI_SL_0000007098.AVI,폭발,489
KETI_SL_0000007517.AVI,폭발,489
KETI_SL_0000007935.AVI,폭발,489
KETI_SL_0000008354.AVI,폭발,489
KETI_SL_0000000393.AVI,팔꿈치,488
KETI_SL_0000000812.AVI,팔꿈치,488
KETI_SL_0000001228.AVI,팔꿈치,488
KETI_SL_0000001647.AVI,팔꿈치,488
KETI_SL_0000002002.AVI,팔꿈치,488
KETI_SL_0000002421.AVI,팔꿈치,488
KETI_SL_0000002906.AVI,팔꿈치,488
KETI_SL_0000003325.AVI,팔꿈치,488
KETI_SL_0000003734.AVI,팔꿈치,488
KETI_SL_0000004152.AVI,팔꿈치,488
KETI_SL_0000004581.AVI,팔꿈치,488
KETI_SL_0000005000.AVI,팔꿈치,488
KETI_SL_0000005419.AVI,팔꿈치,488
KETI_SL_0000005836.AVI,팔꿈치,488
KETI_SL_0000006258.AVI,팔꿈치,488
KETI_SL_0000006677.AVI,팔꿈치,488
KETI_SL_0000007097.AVI,팔꿈치,488
KETI_SL_0000007516.AVI,팔꿈치,488
KETI_SL_0000007934.AVI,팔꿈치,488
KETI_SL_0000008353.AVI,팔꿈치,488
KETI_SL_0000000392.AVI,팔,487
KETI_SL_0000000811.AVI,팔,487
KETI_SL_0000001227.AVI,팔,487
KETI_SL_0000001646.AVI,팔,487
KETI_SL_0000002001.AVI,팔,487
KETI_SL_0000002420.AVI,팔,487
KETI_SL_0000002905.AVI,팔,487
KETI_SL_0000003324.AVI,팔,487
KETI_SL_0000003733.AVI,팔,487
KETI_SL_0000004151.AVI,팔,487
KETI_SL_0000004580.AVI,팔,487
KETI_SL_0000004999.AVI,팔,487
KETI_SL_0000005418.AVI,팔,487
KETI_SL_0000005835.AVI,팔,487
KETI_SL_0000006257.AVI,팔,487
KETI_SL_0000006676.AVI,팔,487
KETI_SL_0000007096.AVI,팔,487
KETI_SL_0000007515.AVI,팔,487
KETI_SL_0000007933.AVI,팔,487
KETI_SL_0000008352.AVI,팔,487
KETI_SL_0000000391.AVI,파편,486
KETI_SL_0000000810.AVI,파편,486
KETI_SL_0000001226.AVI,파편,486
KETI_SL_0000001645.AVI,파편,486
KETI_SL_0000002000.AVI,파편,486
KETI_SL_0000002419.AVI,파편,486
KETI_SL_0000002904.AVI,파편,486
KETI_SL_0000003323.AVI,파편,486
KETI_SL_0000003732.AVI,파편,486
KETI_SL_0000004150.AVI,파편,486
KETI_SL_0000004579.AVI,파편,486
KETI_SL_0000004998.AVI,파편,486
KETI_SL_0000005417.AVI,파편,486
KETI_SL_0000005834.AVI,파편,486
KETI_SL_0000006256.AVI,파편,486
KETI_SL_0000006675.AVI,파편,486
KETI_SL_0000007095.AVI,파편,486
KETI_SL_0000007514.AVI,파편,486
KETI_SL_0000007932.AVI,파편,486
KETI_SL_0000008351.AVI,파편,486
KETI_SL_0000000390.AVI,파도,485
KETI_SL_0000000809.AVI,파도,485
KETI_SL_0000001225.AVI,파도,485
KETI_SL_0000001644.AVI,파도,485
KETI_SL_0000001998.AVI,파도,485
KETI_SL_0000002417.AVI,파도,485
KETI_SL_0000002903.AVI,파도,485
KETI_SL_0000003322.AVI,파도,485
KETI_SL_0000003731.AVI,파도,485
KETI_SL_0000004149.AVI,파도,485
KETI_SL_0000004578.AVI,파도,485
KETI_SL_0000004997.AVI,파도,485
KETI_SL_0000005416.AVI,파도,485
KETI_SL_0000005833.AVI,파도,485
KETI_SL_0000006255.AVI,파도,485
KETI_SL_0000006674.AVI,파도,485
KETI_SL_0000007094.AVI,파도,485
KETI_SL_0000007513.AVI,파도,485
KETI_SL_0000007931.AVI,파도,485
KETI_SL_0000008350.AVI,파도,485
KETI_SL_0000000389.AVI,트럭,484
KETI_SL_0000000808.AVI,트럭,484
KETI_SL_0000001224.AVI,트럭,484
KETI_SL_0000001643.AVI,트럭,484
KETI_SL_0000001997.AVI,트럭,484
KETI_SL_0000002416.AVI,트럭,484
KETI_SL_0000002902.AVI,트럭,484
KETI_SL_0000003321.AVI,트럭,484
KETI_SL_0000003730.AVI,트럭,484
KETI_SL_0000004148.AVI,트럭,484
KETI_SL_0000004577.AVI,트럭,484
KETI_SL_0000004996.AVI,트럭,484
KETI_SL_0000005415.AVI,트럭,484
KETI_SL_0000005832.AVI,트럭,484
KETI_SL_0000006254.AVI,트럭,484
